data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6747060,112,BLR156,156,2019-04-07,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Orthodox Christian Group (Belarus); BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Svaboda.org; Nasha Niva; Charter-97; DPA; naviny.by; TUT.BY",National-Regional,"On 7 April, at least 200 people gathered in Minsk's Liberty Square to pray for the victims of the Kurapaty forest mass execution. The gathering was initiated by BSDP-PA members as a silent protest against the destruction of the Kurapaty memorial. Members of the European Belarus, as well as members of the independent Orthodox Church, were present. [size=200]",0,1579632396,BLR
5535468,112,BLR155,155,2019-04-07,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva; Charter-97; Brestskaya Gazeta; TUT.BY; BelaPAN; Svaboda.org",Subnational-National,"On 7 April, over 300 people marched in Brest in protest to the construction of a car battery plant near the city. The protesters also called for the police to free some protest activists from arrest. No incidents were reported during the protest. [size=300]",0,1561483030,BLR
5535464,112,BLR151,151,2019-04-05,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Salidarnasts; Charter-97; Brestskaya Gazeta; Svaboda.org",Subnational-National,"On 5 April, a protest of tens of locals took place in Stimovo district of Brest. The protesters demanded the police not arrest the local environmental activist/doctor. [size=tens]",0,1561483030,BLR
6226411,112,BLR153,153,2019-04-05,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","MF: Young Front; BPF: Conservative Christian Party of the Belarusian People's Front; BCD: Belarusian Christian Democracy; European Belarus",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,2,"Svaboda.org; BelaPAN; Nasha Niva; AP; Viasna; Charter-97; RFE/RL; TUT.BY",Other-National,"On 5 April, a protest of at least 10 people was held at the Kurapaty forest near Minsk. The protesters, including BNF, Young Front, and BCD members, attempted to convince the assigned workers not to disassemble the memorial crosses in the forest. The police arrested several opposition members: European Belarus' Maksim Vinyarski, activist Volha Nikalaychyk, BCD chairman Paval Sevyarynets, veteran activist Nina Bahinskaya. [size=10]",0,1572403604,BLR
6226412,112,BLR154,154,2019-04-04,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","MF: Young Front; BCD: Belarusian Christian Democracy; BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,2,"Charter-97; AP; Nasha Niva; RFE/RL; TUT.BY; Belsat; Svaboda.org; Viasna; BelaPAN",Other-National,"On 4 April, a protest of approximately 200 people took place in the Kurapaty memorial forest. The protesters, including BSDP-PA, BCD, and Young Front members, marched in the forest, condemning the disassembling of memorial crosses. The police arrested 15 protesters, including BCD leader Paval Sevyarynets, Young Front leader Zmitser Dashkevich and several activists among others. [size=200]",0,1572403604,BLR
5535465,112,BLR152,152,2019-04-02,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","Women (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Nasha Niva; European Radio for Belarus; BelaPAN; Svaboda.org",National,"On 2 April, a protest of around 30 people took place outside Belarus' House of Government. The protesters, mostly consisting of mothers, demanded the MPs to consider amending the penal punishment on storage of drugs. [size=30]",0,1561483030,BLR
5535463,112,BLR150,150,2019-03-30,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Minsk-Novosti; TUT.BY",Subnational-National,"On 30 March, a protest [size=no report] took place outside Minsk's City Hall. The protesters protested against overpaying for their apartments in the Arkadia residence.",0,1561483030,BLR
6338356,112,BLR149,149,2019-03-25,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","BPF: Conservative Christian Party of the Belarusian People's Front; MF: Young Front",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Nasha Niva; Belsat; Svaboda.org; Charter-97",National,"On 25 March, a protest took place outside Poyedem Poyedim restaurant to inform the visitors about the Kurapaty memorial forest. Two protesters were arrested by the police, including BPF and Young Front leader Denis Urbanovich. [size=no report]",0,1573585647,BLR
6226410,112,BLR148,148,2019-03-25,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","OGP: United Civic Party of Belarus; BCD: Belarusian Christian Democracy; Razam Movement",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"RFE/RL; Viasna; TUT.BY; AP; BelaPAN; Nasha Niva; Charter-97; Svaboda.org; DPA; Interfax",Other-National,"On 25 March, a protest of several hundreds of people [size=hundreds], commemorating the founding of the Belarusian People's Republic was stopped by the police in Kastrychnaya Square. At least 8 opposition protesters, including BCD, OGP, Razam members, and some musicians, were arrested.",0,1572403604,BLR
5968732,112,BLR147,147,2019-03-24,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Brestskaya Gazeta; TUT.BY; BelaPAN; Svaboda.org; Charter-97",Subnational-National,"On 24 March, a protest of 250 people [size=250] took place in Brest. The protesters marched against the construction of a car battery plant.",0,1568140254,BLR
6226409,112,BLR146,146,2019-03-24,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy; MF: Young Front",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Svaboda.org; RFE/RL; AP; Viasna",Other-National,"On 24 March, a commemoration rally of about 2000 people [size=2000] took place in Minsk's Kyiv Square to celebrate the 101st anniversary of the Belarusian People's Republic. Zmitser Dashkevich of the Young Front was arrested after an anti-governmental speech, while a political activist Natalya Basalyga and a BCD member Vitaly Rymashevsky were arrested during the rally.",0,1572403604,BLR
5535458,112,BLR145,145,2019-03-17,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; Brestskaya Gazeta; BelaPAN; Svaboda.org",Subnational-National,"On 17 March, a rally of 120 people [size=120] was held in Brest. The protesters marched in the city demanding the construction of a car battery plant to stop.",0,1561483030,BLR
5079918,112,BLR144,144,2019-03-14,2019,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,3,Svaboda.org,National,"On 14 March, a protest [size=no report] was organized by Legalize Belarus in an unknown forest. The activists were protesting the draconic laws on the so-called 'extremism'.",0,1553853269,BLR
5535457,112,BLR143,143,2019-03-11,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Dobrush,,Dobrush,52.4089,31.3237,1,"Gomel Spring; Charter-97",Subnational-National,"On 11 March, a protest of 20 people [size=20] was held in Dobrush against the closing of a retail shop.",0,1561483030,BLR
6226408,112,BLR142,142,2019-03-10,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Viasna; Brestskaya Gazeta; Svaboda.org; BelaPAN; Charter-97",Other-Subnational,"On 10 March, at least 150 people [size=150] marched through Brest to protest the construction of a car battery plant. No arrests or incidents occurred.",0,1572403604,BLR
5079915,112,BLR141,141,2019-03-08,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Nasha Niva",National,"On 8 March, tens of people picketed at the Poyedem Poyedim restaurant outside the Kurapaty forest, trying to raise awareness about the historical importance of the memorial forest.",0,1553853269,BLR
6226407,112,BLR140,140,2019-03-06,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",Viasna,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,"Nasha Niva; Svaboda.org; Charter-97; Viasna; TUT.BY",Other-National,"On 6 March, 7 volunteers of the Viasna center protested in the Nations' Friendship park of Minsk, complaining about the new rules of protest.",0,1572403604,BLR
5535454,112,BLR139,139,2019-03-05,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Pershamayski,53.9348,27.6634,1,"Charter-97; Svaboda.org",National,"On 5 March 2019, several locals protested outside a construction site on Tolbukhin street in Minsk, demanding the construction to stop.",0,1561483030,BLR
5535453,112,BLR138,138,2019-03-04,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,"Charter-97; TUT.BY; Svaboda.org",National,"On 4 March, around 100 people protested in Gomel against the pollution coming from the Gomelshpalery and Gomeloboy factories.",0,1561483030,BLR
5968731,112,BLR136,136,2019-03-03,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","Journalists (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva; TUT.BY; BelaPAN; Svaboda.org; Belsat; Brestskaya Gazeta; Charter-97",Subnational-National,"On 3 March, between 100 and 200 people protested in Brest against the construction of a car battery plant near the city. Belsat journalists Ales Lyawchuk and Milana Kharytonava were arrested for not having accreditation to cover the event.",0,1568140254,BLR
5079911,112,BLR137,137,2019-03-03,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,Svietlahorsk,52.6329,29.7389,1,Charter-97,National,"On 3 March, locals protested in Svietlahorsk, demanding the closing of the cellulose plant operating near the city.",0,1553853269,BLR
6226406,112,BLR135,135,2019-02-26,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy; European Belarus",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Viasna; BelaPAN; Svaboda.org; Charter-97; TUT.BY",Other-National,"On February 26th, some 10 people staged a rally at Kastrychnitskaya Square in Minsk, demanding for the release of political prisoners. BCD and European Belarus members took part in the protest. At least 5 persons were arrested before, during, and after the protest.",0,1572403604,BLR
5968730,112,BLR134,134,2019-02-24,2019,1,Protests,"Peaceful protest","Protesters (Belarus)","BSDP-A: Belarusian Social Democratic Party-Assembly",6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"TUT.BY; BelaPAN; Nasha Niva; Charter-97; Brestskaya Gazeta; Svaboda.org",Subnational-National,"On February 24th, between 150 and 180 people marched through Brest to protest against the construction of a car battery plant. BDSP-A members were present at the rally.",0,1568140254,BLR
5535449,112,BLR133,133,2019-02-17,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","OGP: United Civic Party of Belarus; MFF: Movement 'For Freedom'; BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Belsat; Charter-97; TUT.BY; BelaPAN; Svaboda.org",National,"On February 17th, approximately 240 people marched in Brest to protest against the construction of a car battery plant near the city. Members of the BCD, the United Civic Party and the 'For Freedom' Movement were present. At least 3 protesters were arrested by the police.",0,1561483030,BLR
5535448,112,BLR132,132,2019-02-16,2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Belarus)",,3,"Civilians (Belarus)","BCD: Belarusian Christian Democracy; MF: Young Front",7,37,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Nasha Niva; Charter-97; Svaboda.org",National,"On February 16th, the leader of the MF: Young Front Denis Urbanovich was intentionally ran over with a car by Anatoly Lobanok at the entrance in the Kurapaty forest. BCD members were accompanying Urbanovich, who needed to be hospitalized.",0,1561483030,BLR
5079905,112,BLR131,131,2019-02-10,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,Svaboda.org,National,"On February 10th, seven people protested in Homel against the pollution and the noise coming from the Gomelshpalery factory.",0,1553853269,BLR
5535447,112,BLR130,130,2019-02-10,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; TUT.BY",National,"On February 10th, between 100 and 200 people marched in Brest against the construction of a car battery plant near the city.",0,1561483030,BLR
5079903,112,BLR129,129,2019-02-02,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,"RFE/RL; Charter-97",National-International,"On February 2nd, locals of a Gomel neighbourhood protested against the construction of new apartment blocks.",0,1553853269,BLR
5559413,112,BLR128,128,2019-01-15,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Zhytkavichy,,Pukhavichy,52.3753,27.9619,2,"RFE/RL; TUT.BY; Charter-97",National-International,"On January 15th, locals protested near the Chyrvonoye lake against its inclusion into the Pripetsk reservation.",0,1563305266,BLR
5079900,112,BLR126,126,2019-01-13,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,Charter-97,National,"On January 13th, around 200 people protested in central Brest against the construction of a car battery plant.",0,1553853269,BLR
6226405,112,BLR127,127,2019-01-13,2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Belarus)",,3,"Civilians (Belarus)","Journalists (Belarus)",7,37,Europe,Belarus,Gomel,Khoiniki,,Khoyniki,51.8911,29.9552,2,"BelaPAN; BAJ; Nasha Niva",Other-National,"On January 13th, journalist Konstantin Zhukowski and Boris Anikeev were attacked by four men with pepper sprays near the city of Khoyniki in Homel Region.",0,1572403604,BLR
5079899,112,BLR125,125,2019-01-06,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"RFE/RL; BelaPAN",National-International,"On January 6th, around 170 people protested in central Brest against the construction of a car battery plant.",0,1553853269,BLR
6226404,112,BLR124,124,2019-01-05,2019,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,2,"Brest Spring; Charter-97",Other-National,"On January 5th, several locals of Brest protested against the construction of a car battery plant near the construction site.",0,1572403604,BLR
5535445,112,BLR123,123,2019-01-04,2019,1,Protests,"Protest with intervention","Protesters (Belarus)","Journalists (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Nasha Niva; RFE/RL; Charter-97; BelaPAN",National-International,"On January 4th, three opposition activists protested outside Belarus' Interior Ministry, demanding freedom for political prisoners. The three activists and one journalists was arrested by the police after the protest.",0,1561483030,BLR
5079896,112,BLR122,122,2018-12-31,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"RFE/RL; Charter-97",National-International,"On December 31st, a protest against the operation of a restaurant was held at the Kurapaty forest in suburban Minsk. Four persons, including a representative of the Belarusian Christian Democracy, were arrested.",0,1553853269,BLR
6026811,112,BLR121,121,2018-12-30,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"ProtectDefenders.eu; Charter-97; RFE/RL; BelaPAN","Local partner-Other","On December 30th, between 150 and 170 people protested in central Brest against the construction of a car battery plant. [size=150-170]",0,1571164374,BLR
5535444,112,BLR120,120,2018-12-23,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Radio Ratsia; Charter-97; BelaPAN; TUT.BY",National,"On December 23rd, around 200 people protested in central Brest against the construction of a car battery plant near the city.",0,1561483030,BLR
5535442,112,BLR119,119,2018-12-20,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Nasha Niva; Charter-97",National,"On December 20th, around 30 members of the Mothers-328 group protested at the Belarusian parliament, demanding amendments to the laws on drug possession and use.",0,1561483030,BLR
5079892,112,BLR118,118,2018-12-19,2018,1,"Strategic developments",Other,"Government of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,BelaPAN,National,"On December 19th, the Brest City authorities denied permission for three rallies against the construction of a car battery plant near the city. The protests have been held every Sunday since February 25th.",0,1553853269,BLR
5079891,112,BLR117,117,2018-12-18,2018,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Kastrychnitski,53.8567,27.5414,1,Charter-97,National,"As reported on December 18th, activists and family members of political prisoners protested at Belarus' department of executing punishments",0,1553853269,BLR
5559410,112,BLR116,116,2018-12-16,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"BelaPAN; Charter-97",National,"On December 12th, around 200 people protested in Brest against the construction of a car battery plant in the city suburbs.",0,1563305266,BLR
5958105,112,BLR115,115,2018-12-10,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BSDP: Belarusian Social Democratic Party; Journalists (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"RFE/RL; BelaPAN",National-International,"On December 10th, three activists staged a protest in Minsk's Kastrychnitskaya Square to demand overturned sentences for independent labor union leaders and freedom for journalists. The police detained the protesters and identified two journalists covering the protest. The activists were party members of the Belarusian Social Democratic Party.",0,1567540512,BLR
5535440,112,BLR114,114,2018-12-09,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"RFE/RL; Charter-97; BelaPAN",National-International,"On December 9th, around 250 locals protested in central Brest against the construction of a car battery plant.",0,1561483030,BLR
5535438,112,BLR112,112,2018-12-02,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Charter-97; TUT.BY",National,"On December 2nd, around 120 people gathered in central Brest to protest the construction of a car battery plant.",0,1561483030,BLR
5535439,112,BLR113,113,2018-12-02,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","Anarchist Group (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,"Nasha Niva; RFE/RL; Charter-97; TUT.BY",National-International,"On December 2nd, several anarchist protesters organized a short protest at the policeman statue in Minsk. Two activists were shortly arrested.",0,1561483030,BLR
5535437,112,BLR111,111,2018-11-26,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Nasha Niva; Charter-97; BelaPAN",National,"On November 26th, several opposition activist protested outside Russia's embassy in Minsk against the capture of Ukrainian sailors in the Kerch Strait. The protest was permitted by the Minsk authorities, but most participants were later fined by the police. Some of the demonstrators were also asked to come to the police station for a ""protocol procedure"".",0,1561483030,BLR
5559409,112,BLR110,110,2018-11-25,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"RFE/RL; Nasha Niva; Charter-97",National-International,"On November 25th, around 120 people protested in central Brest against the construction of a car battery plant.",0,1563305266,BLR
5535436,112,BLR109,109,2018-11-24,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BPF: Conservative Christian Party of the Belarusian People's Front; Dzieja; Razam Movement; MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Slutsk,,Slutsk,53.0274,27.5597,1,"Nasha Niva; RFE/RL; Charter-97",National-International,"On November 24th, around 200 people marched in Slutsk on the occasion of the Slutsk rebellion anniversary. Opposition parties such as the Belarusian Popular Front, Razam, Dzeya took the lead of the march, while 17 members of the opposition MF: Young Front took the public oath.",0,1561483030,BLR
5535435,112,BLR108,108,2018-11-18,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BSDP-A: Belarusian Social Democratic Party-Assembly",6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Radio Ratsia; Charter-97; BelaPAN",National,"On November 18th, around 100 people protested against the construction of a car battery plant in Brest. Members of the Social-Democratic Party (Gramada) participated in the protest.",0,1561483030,BLR
5559408,112,BLR107,107,2018-11-13,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","Labour Group (Belarus)",6,,,0,60,Europe,Belarus,Minsk,Salihorsk,,Salihorsk,52.7876,27.5415,1,"Belsat; Charter-97",National,"On November 13th, the construction workers and miners in Soligorsk protested against the decision of the district executive committee to reject the registration of their independent trade union.",0,1563305266,BLR
5535434,112,BLR106,106,2018-11-11,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"RFE/RL; BelaPAN",National-International,"On November 11th, dozens of people protested in central Brest against the construction of a car battery plant. One person was arrested.",0,1561483030,BLR
5559407,112,BLR105,105,2018-11-07,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Grodno,Hrodna,,Grodno,53.6884,23.8258,1,"RFE/RL; Nasha Niva",National-International,"On November 7th, activists Aleksandr Lavrentiev and Nikolay Solyanik were arrested by the police after a short protest in Grodno. Solyanik had a heart crisis and had to be taken to the hospital.",0,1563305266,BLR
5535433,112,BLR104,104,2018-11-04,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BPF: Conservative Christian Party of the Belarusian People's Front",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Leninski,53.8594,27.5878,1,"Nasha Niva; RFE/RL; Belsat",National-International,"On November 4th, the Christian-Conservative Party of Belarus conducted a commemoration rally at the Loshytskiy Hill in Minsk. The event commemorated the victims of the NKVD repressions in the 1930s.",0,1561483030,BLR
6747091,112,BLR103,103,2018-11-04,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,naviny.by,National,"On November 4th, around 150 people protested in Brest against the construction of a car battery plant.",0,1579632396,BLR
5079876,112,BLR102,102,2018-11-03,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",Viasna,6,,,0,60,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,RFE/RL,International,"On November 3rd, around 30 activists gathered in Mogilev to commemmorate the victims of the Bolshevik terror. Viasna center organized the event.",0,1553853269,BLR
5535432,112,BLR101,101,2018-11-03,2018,2,Riots,"Violent demonstration","Rioters (Belarus)","Prisoners (Belarus)",5,"Police Forces of Belarus (1994-)",,1,15,Europe,Belarus,Brest,Ivatsevichy,,Ivatsevichy,52.7090,25.3401,2,"Nasha Niva; RFE/RL; Charter-97; BelaPAN",National-International,"On November 3rd, inmates of the Ivatsevchy Prison 22 launched a demonstration asking for better detention conditions and the dismissal of the chief of the prison. Several guards are reported to have been injured during the event, but the administration denies it.",0,1561483030,BLR
5535510,112,BLR99,99,2018-10-29,2018,3,"Strategic developments","Change to group/activity","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,3,"Salidarnasts; TUT.BY",National,"As reported on October 29th, Russia deployed Samarkand air defense systems to Belarus.",0,1561483030,BLR
5559442,112,BLR98,98,2018-10-29,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"BelaPAN; Nasha Niva",National,"On October 29th, around 100 people held a rally near the Kurapaty forest in the memory of the Stalinist repressions. Leaders of the protest, such as Dzyanis Urbanovich from Malady Front, were later fined for participating in the unsanctioned rally.",0,1563305266,BLR
6226403,112,BLR100,100,2018-10-29,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Viasna; Charter-97",Other-National,"On October 29th, a group of activists protested in front of the KGB headquarters in Minsk as a sign of commemorating the victims of the 1937 killings of intellectuals.",0,1572403604,BLR
5535509,112,BLR96,96,2018-10-28,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BCD: Belarusian Christian Democracy; BPF: Conservative Christian Party of the Belarusian People's Front",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"RFE/RL; BelaPAN; Reuters",National-International,"On October 28th, around 100 people marched from Minsk Watch Plant to Karapaty in Minsk to commemorate the victims of the Stalinist terror.",0,1561483030,BLR
5079871,112,BLR97,97,2018-10-28,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"RFE/RL; Reuters",International,"On October 28th, around 16 people lit candles next to the headquarters of the KGB in Minsk to commemorate the victims of the Stalinist terror.",0,1553853269,BLR
5079869,112,BLR95,95,2018-10-22,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,RFE/RL,International,"On October 22nd, a commemoration event was held at Minsk's Yama memorial to mourn the victims of 1943 Jewish massacre.",0,1553853269,BLR
6026817,112,BLR94,94,2018-10-14,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"BelaPAN; ProtectDefenders.eu","Local partner-Other","On October 14th, around 120 people participated in an unauthorized protest in Lenin Square, central Brest. The protesters ask for the halt of the construction of a battery plant. 11 persons, including BSDP-PA leader Mikalay Statkevich and a local activist, were arrested. [size=around 120]",0,1571164374,BLR
5079867,112,BLR93,93,2018-10-07,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,BelaPAN,National,"On October 7th, a protest in Lenin Square, central Brest against the construction of a battery plant was dispersed by the police. At least, five participants were arrested, two were fined on the following day.",0,1553853269,BLR
